datetime,open,rate
2018-10-24,1.659,-0.4202
2018-10-25,1.657,-0.1206
2018-10-26,1.651,-0.3621
2018-10-29,1.621,-1.8171
2018-10-30,1.636,0.9254
2018-10-31,1.66,1.467
2018-11-01,1.671,0.6627
2018-11-02,1.723,3.1119
2018-11-05,1.722,-0.058
2018-11-06,1.723,0.0581
2018-11-07,1.715,-0.4643
2018-11-08,1.699,-0.9329
2018-11-09,1.697,-0.1177
2018-11-12,1.734,2.1803
2018-11-13,1.758,1.3841
2018-11-14,1.748,-0.5688
2018-11-15,1.591,1.3158
2018-11-16,1.602,0.6914
2018-11-19,1.609,0.437
2018-11-20,1.567,-2.6103
2018-11-21,1.571,0.2553
2018-11-22,1.567,-0.2546
2018-11-23,1.516,-3.2546
2018-11-26,1.511,-0.3298
2018-11-27,1.518,0.4633
2018-11-28,1.537,1.2516
2018-11-29,1.508,-1.8868
2018-11-30,1.518,0.6631
2018-12-03,1.561,2.8327
2018-12-04,1.567,0.3844
2018-12-05,1.561,-0.3829
2018-12-06,1.528,-2.114
2018-12-07,1.528,0.0
2018-12-10,1.511,-1.1126
2018-12-11,1.522,0.728
2018-12-12,1.524,0.1314
2018-12-13,1.543,1.2467
2018-12-14,1.511,-2.0739
2018-12-17,1.502,-0.5956
2018-12-18,1.492,-0.6658
2018-12-19,1.47,-1.4745
2018-12-20,1.474,0.2721
2018-12-21,1.465,-0.6106
2018-12-24,1.48,1.0239
2018-12-25,1.465,-1.0135
2018-12-26,1.459,-0.4096
2018-12-27,1.444,-1.0281
2018-12-28,1.444,0.0
2018-12-31,1.444,0
2019-01-02,1.428,-1.108
2019-01-03,1.419,-0.6303
2019-01-04,1.452,2.3256
2019-01-07,1.475,1.584
2019-01-08,1.472,-0.2034
2019-01-09,1.477,0.3397
2019-01-10,1.476,-0.0677
2019-01-11,1.485,0.6098
2019-01-14,1.477,-0.5387
2019-01-15,1.497,1.3541
2019-01-16,1.496,-0.0668
2019-01-17,1.484,-0.8021
2019-01-18,1.501,1.1456
2019-01-21,1.512,0.7328
2019-01-22,1.492,-1.3228
2019-01-23,1.497,0.3351
2019-01-24,1.503,0.4008
2019-01-25,1.504,0.0665
2019-01-28,1.504,0.0
2019-01-29,1.494,-0.6649
2019-01-30,1.485,-0.6024
2019-01-31,1.475,-0.6734
2019-02-01,1.506,2.1017
2019-02-11,1.543,2.4568
2019-02-12,1.555,0.7777
2019-02-13,1.574,1.2219
2019-02-14,1.579,0.3177
2019-02-15,1.568,-0.6966
2019-02-18,1.621,3.3801
2019-02-19,1.619,-0.1234
2019-02-20,1.622,0.1853
2019-02-21,1.616,-0.3699
2019-02-22,1.651,2.1658
2019-02-25,1.728,4.6638
2019-02-26,1.726,-0.1157
2019-02-27,1.714,-0.6952
2019-02-28,1.723,0.5251
2019-03-01,1.737,0.8125
2019-03-04,1.765,1.612
2019-03-05,1.805,2.2663
2019-03-06,1.828,1.2742
2019-03-07,1.832,0.2188
2019-03-08,1.766,-3.6026
2019-03-11,1.841,4.2469
2019-03-12,1.869,1.5209
2019-03-13,1.833,-1.9262
2019-03-14,1.801,-1.7458
2019-03-15,1.824,1.2771
2019-03-18,1.874,2.7412
2019-03-19,1.88,0.3202
2019-03-20,1.88,0.0
2019-03-21,1.899,1.0106
2019-03-22,1.91,0.5793
2019-03-25,1.888,-1.1518
2019-03-26,1.841,-2.4894
2019-03-27,1.862,1.1407
2019-03-28,1.836,-1.3963
2019-03-29,1.895,3.2135
2019-04-01,1.966,3.7467
2019-04-02,1.972,0.3052
2019-04-03,1.992,1.0142
2019-04-04,2.0,0.4016
2019-04-08,1.995,-0.25
2019-04-09,1.998,0.1504
2019-04-10,1.997,-0.0501
2019-04-11,1.955,-2.1032
2019-04-12,1.956,0.0512
2019-04-15,1.939,-0.8691
2019-04-16,1.975,1.8566
2019-04-17,1.978,0.1519
2019-04-18,1.97,-0.4044
2019-04-19,1.98,0.5076
2019-04-22,1.949,-1.5657
2019-04-23,1.916,-1.6932
2019-04-24,1.934,0.9395
2019-04-25,1.869,-3.3609
2019-04-26,1.855,-0.7491
2019-04-29,1.819,-1.9407
2019-04-30,1.832,0.7147
2019-05-06,1.707,-6.8231
2019-05-07,1.724,0.9959
2019-05-08,1.715,-0.522
2019-05-09,1.696,-1.1079
2019-05-10,1.75,3.184
2019-05-13,1.729,-1.2
2019-05-14,1.718,-0.6362
2019-05-15,1.754,2.0955
2019-05-16,1.765,0.6271
2019-05-17,1.714,-2.8895
2019-05-20,1.701,-0.7585
2019-05-21,1.728,1.5873
2019-05-22,1.718,-0.5787
2019-05-23,1.687,-1.8044
2019-05-24,1.678,-0.5335
2019-05-27,1.716,2.2646
2019-05-28,1.714,-0.1166
2019-05-29,1.716,0.1167
2019-05-30,1.706,-0.5828
2019-05-31,1.706,0.0
2019-06-03,1.686,-1.1723
2019-06-04,1.671,-0.8897
2019-06-05,1.666,-0.2992
2019-06-06,1.636,-1.8007
2019-06-10,1.65,0.8557
2019-06-11,1.706,3.3939
2019-06-12,1.694,-0.7034
2019-06-13,1.698,0.2361
2019-06-14,1.671,-1.5901
2019-06-17,1.667,-0.2394
2019-06-18,1.664,-0.18
2019-06-19,1.684,1.2019
2019-06-20,1.717,1.9596
2019-06-21,1.743,1.5143
2019-06-24,1.743,0.0
2019-06-25,1.727,-0.918
2019-06-26,1.726,-0.0579
2019-06-27,1.744,1.0429
2019-06-28,1.727,-0.9748
2019-06-30,1.727,0
2019-07-01,1.776,2.8373
2019-07-02,1.773,-0.1689
2019-07-03,1.763,-0.564
2019-07-04,1.759,-0.2269
2019-07-05,1.769,0.5685
2019-07-08,1.719,-2.8265
2019-07-09,1.725,0.349
2019-07-10,1.71,-0.8696
2019-07-11,1.713,0.1754
2019-07-12,1.72,0.4086
2019-07-15,1.74,1.1628
2019-07-16,1.744,0.2299
2019-07-17,1.743,-0.0573
2019-07-18,1.716,-1.5491
2019-07-19,1.728,0.6993
2019-07-22,1.704,-1.3889
2019-07-23,1.719,0.8803
2019-07-24,1.733,0.8144
2019-07-25,1.735,0.1154
2019-07-26,1.74,0.2882
2019-07-29,1.739,-0.0575
2019-07-30,1.748,0.5175
2019-07-31,1.742,-0.3432
2019-08-01,1.734,-0.4592
2019-08-02,1.716,-1.0381
2019-08-05,1.697,-1.1072
2019-08-06,1.667,-1.7678
2019-08-07,1.659,-0.4799
2019-08-08,1.669,0.6028
2019-08-09,1.652,-1.0186
2019-08-12,1.682,1.816
2019-08-13,1.673,-0.5351
2019-08-14,1.685,0.7173
2019-08-15,1.693,0.4748
2019-08-16,1.697,0.2363
2019-08-19,1.747,2.9464
2019-08-20,1.744,-0.1717
2019-08-21,1.752,0.4587
2019-08-22,1.752,0.0
2019-08-23,1.755,0.1712
2019-08-26,1.743,-0.6838
2019-08-27,1.77,1.5491
2019-08-28,1.766,-0.226
2019-08-29,1.768,0.1133
2019-08-30,1.752,-0.905
2019-09-02,1.796,2.5114
2019-09-03,1.804,0.4454
2019-09-04,1.822,0.9978
2019-09-05,1.834,0.6586
2019-09-06,1.838,0.2181
2019-09-09,1.876,2.0675
2019-09-10,1.87,-0.3198
2019-09-11,1.862,-0.4278
2019-09-12,1.87,0.4296
2019-09-16,1.872,0.107
2019-09-17,1.842,-1.6026
2019-09-18,1.843,0.0543
2019-09-19,1.664,0.5426
2019-09-20,1.667,0.1803
2019-09-23,1.658,-0.5399
2019-09-24,1.66,0.1206
2019-09-25,1.637,-1.3855
2019-09-26,1.6,-2.2602
2019-09-27,1.613,0.8125
2019-09-30,1.594,-1.1779
2019-10-08,1.595,0.0627
2019-10-09,1.613,1.1285
2019-10-10,1.634,1.3019
2019-10-11,1.643,0.5508
2019-10-14,1.668,1.5216
2019-10-15,1.647,-1.259
2019-10-16,1.639,-0.4857
2019-10-17,1.634,-0.3051
2019-10-18,1.613,-1.2852
2019-10-21,1.611,-0.124
2019-10-22,1.627,0.9932
2019-10-23,1.616,-0.6761
2019-10-24,1.614,-0.1238
2019-10-25,1.629,0.9294
2019-10-28,1.655,1.5961
2019-10-29,1.632,-1.3897
2019-10-30,1.609,-1.4093
2019-10-31,1.597,-0.7458
2019-11-01,1.61,0.814
2019-11-04,1.616,0.3727
2019-11-05,1.627,0.6807
2019-11-06,1.611,-0.9834
2019-11-07,1.62,0.5587
2019-11-08,1.61,-0.6173
2019-11-11,1.574,-2.236
2019-11-12,1.575,0.0635
2019-11-13,1.577,0.127
2019-11-14,1.589,0.7609
2019-11-15,1.576,-0.8181
2019-11-18,1.587,0.698
2019-11-19,1.614,1.7013
2019-11-20,1.605,-0.5576
2019-11-21,1.605,0.0
2019-11-22,1.588,-1.0592
2019-11-25,1.593,0.3149
2019-11-26,1.59,-0.1883
2019-11-27,1.594,0.2516
2019-11-28,1.586,-0.5019
2019-11-29,1.59,0.2522
2019-12-02,1.592,0.1258
2019-12-03,1.601,0.5653
2019-12-04,1.599,-0.1249
2019-12-05,1.612,0.813
2019-12-06,1.623,0.6824
2019-12-09,1.63,0.4313
2019-12-10,1.636,0.3681
2019-12-11,1.633,-0.1834
2019-12-12,1.629,-0.2449
2019-12-13,1.65,1.2891
2019-12-16,1.679,1.7576
2019-12-17,1.697,1.0721
2019-12-18,1.694,-0.1768
2019-12-19,1.695,0.059
2019-12-20,1.679,-0.944
2019-12-23,1.648,-1.8463
2019-12-24,1.668,1.2136
2019-12-25,1.674,0.3597
2019-12-26,1.684,0.5974
2019-12-27,1.674,-0.5938
2019-12-30,1.694,1.1947
2019-12-31,1.704,0.5903
2020-01-02,1.735,1.8192
2020-01-03,1.736,0.0576
2020-01-06,1.749,0.7488
2020-01-07,1.771,1.2579
2020-01-08,1.749,-1.2422
2020-01-09,1.771,1.2579
2020-01-10,1.773,0.1129
2020-01-13,1.798,1.41
2020-01-14,1.794,-0.2225
2020-01-15,1.793,-0.0557
2020-01-16,1.795,0.1115
2020-01-17,1.792,-0.1671
2020-01-20,1.818,1.4509
2020-01-21,1.801,-0.9351
2020-01-22,1.816,0.8329
2020-01-23,1.758,-3.1938
2020-02-03,1.617,-8.0205
2020-02-04,1.651,2.1027
2020-02-05,1.682,1.8776
2020-02-06,1.729,2.7943
2020-02-07,1.741,0.694
2020-02-10,1.759,1.0339
2020-02-11,1.756,-0.1706
2020-02-12,1.777,1.1959
2020-02-13,1.766,-0.619
2020-02-14,1.769,0.1699
2020-02-17,1.822,2.996
2020-02-18,1.84,0.9879
2020-02-19,1.831,-0.4891
2020-02-20,1.863,1.7477
2020-02-21,1.887,1.2882
2020-02-24,1.911,1.2719
2020-02-25,1.926,0.7849
2020-02-26,1.883,-2.2326
2020-02-27,1.889,0.3186
2020-02-28,1.801,-4.6585
2020-03-02,1.864,3.4981
2020-03-03,1.883,1.0193
2020-03-04,1.89,0.3717
2020-03-05,1.917,1.4286
2020-03-06,1.9,-0.8868
2020-03-09,1.823,-4.0526
2020-03-10,1.867,2.4136
2020-03-11,1.836,-1.6604
2020-03-12,1.802,-1.8519
2020-03-13,1.789,-0.7214
2020-03-16,1.706,-4.6395
2020-03-17,1.715,0.5275
2020-03-18,1.69,-1.4577
2020-03-19,1.702,0.7101
2020-03-20,1.725,1.3514
2020-03-23,1.658,-3.8841
2020-03-24,1.682,1.4475
2020-03-25,1.718,2.1403
2020-03-26,1.704,-0.8149
2020-03-27,1.701,-0.1761
2020-03-30,1.669,-1.8812
2020-03-31,1.676,0.4194
2020-04-01,1.67,-0.358
2020-04-02,1.709,2.3353
2020-04-03,1.695,-0.8192
2020-04-07,1.744,2.8909
2020-04-08,1.748,0.2294
2020-04-09,1.757,0.5149
2020-04-10,1.728,-1.6505
2020-04-13,1.72,-0.463
2020-04-14,1.755,2.0349
2020-04-15,1.748,-0.3989
2020-04-16,1.759,0.6293
2020-04-17,1.761,0.1137
2020-04-20,1.783,1.2493
2020-04-21,1.769,-0.7852
2020-04-22,1.784,0.8479
2020-04-23,1.778,-0.3363
2020-04-24,1.749,-1.631
2020-04-27,1.748,-0.0572
2020-04-28,1.743,-0.286
2020-04-29,1.745,0.1147
2020-04-30,1.776,1.7765
2020-05-06,1.803,1.5203
2020-05-07,1.798,-0.2773
2020-05-08,1.814,0.8899
2020-05-11,1.818,0.2205
2020-05-12,1.819,0.055
2020-05-13,1.827,0.4398
2020-05-14,1.807,-1.0947
2020-05-15,1.812,0.2767
2020-05-18,1.807,-0.2759
2020-05-19,1.829,1.2175
2020-05-20,1.807,-1.2028
2020-05-21,1.79,-0.9408
2020-05-22,1.759,-1.7318
2020-05-25,1.758,-0.0569
2020-05-26,1.793,1.9909
2020-05-27,1.773,-1.1154
2020-05-28,1.773,0.0
2020-05-29,1.787,0.7896
2020-06-01,1.837,2.798
2020-06-02,1.835,-0.1089
2020-06-03,1.836,0.0545
2020-06-04,1.836,0.0
2020-06-05,1.839,0.1634
2020-06-08,1.835,-0.2175
2020-06-09,1.851,0.8719
2020-06-10,1.858,0.3782
2020-06-11,1.851,-0.3767
2020-06-12,1.857,0.3241
2020-06-15,1.856,-0.0539
2020-06-16,1.886,1.6164
2020-06-17,1.9,0.7423
2020-06-18,1.902,0.1053
2020-06-19,1.921,0.9989
2020-06-22,1.918,-0.1562
2020-06-23,1.932,0.7299
2020-06-24,1.937,0.2588
2020-06-29,1.934,-0.1549
2020-06-30,1.965,1.6029
2020-07-01,1.968,0.1527
2020-07-02,1.995,1.372
2020-07-03,2.02,1.2531
2020-07-06,2.095,3.7129
2020-07-07,2.127,1.5274
2020-07-08,2.173,2.1627
2020-07-09,2.236,2.8992
2020-07-10,2.228,-0.3578
2020-07-13,2.299,3.1867
2020-07-14,2.278,-0.9134
2020-07-15,2.216,-2.7217
2020-07-16,2.117,-4.4675
2020-07-17,2.132,0.7085
2020-07-20,2.198,3.0957
2020-07-21,2.201,0.1365
2020-07-22,2.222,0.9541
2020-07-23,2.227,0.225
2020-07-24,2.115,-5.0292
2020-07-27,2.128,0.6147
2020-07-28,2.15,1.0338
2020-07-29,2.21,2.7907
2020-07-30,2.207,-0.1357
2020-07-31,2.225,0.8156
2020-08-03,2.277,2.3371
2020-08-04,2.261,-0.7027
2020-08-05,2.291,1.3268
2020-08-06,2.29,-0.0436
2020-08-07,2.266,-1.048
2020-08-10,2.274,0.353
2020-08-11,2.228,-2.0229
2020-08-12,2.198,-1.3465
2020-08-13,2.203,0.2275
2020-08-14,2.228,1.1348
2020-08-17,2.272,1.9749
2020-08-18,2.285,0.5722
2020-08-19,2.247,-1.663
2020-08-20,2.23,-0.7566
2020-08-21,2.246,0.7175
2020-08-24,2.261,0.67
2020-08-25,2.252,-0.4
2020-08-26,2.217,-1.55
2020-08-27,2.231,0.63
2020-08-28,2.266,1.57
2020-08-31,2.255,-0.49
2020-09-01,2.271,0.71
2020-09-02,2.263,-0.35
2020-09-03,2.245,-0.8
2020-09-04,2.221,-1.07
2020-09-07,2.169,-2.34
2020-09-08,2.176,0.32
2020-09-09,2.122,-2.48
2020-09-10,2.093,-1.37
2020-09-11,2.121,1.34
2020-09-14,2.13,0.42
2020-09-15,2.148,0.85
2020-09-16,2.139,-0.42
2020-09-17,2.143,0.19
2020-09-18,2.179,1.68
2020-09-21,2.172,-0.32
2020-09-22,2.152,-0.92
2020-09-23,2.159,0.33
2020-09-24,2.112,-2.18
2020-09-25,2.113,0.05
2020-09-28,2.098,-0.71
2020-09-29,2.122,1.14
2020-09-30,2.116,-0.28
2020-10-09,2.169,2.5
2020-10-12,2.227,2.67
2020-10-13,2.234,0.31
2020-10-14,2.228,-0.27
2020-10-15,2.215,-0.58
2020-10-16,2.206,-0.41
2020-10-19,2.175,-1.41
2020-10-20,2.191,0.74
2020-10-21,2.161,-1.37
2020-10-22,2.143,-0.83
2020-10-23,2.103,-1.87
2020-10-26,2.11,0.33
2020-10-27,2.111,0.05
2020-10-28,2.117,0.28
2020-10-29,2.123,0.28
2020-10-30,2.075,-2.26
2020-11-02,2.083,0.39
2020-11-03,2.108,1.2
2020-11-04,2.101,-0.33
2020-11-05,2.144,2.05
2020-11-06,2.128,-0.75
2020-11-09,2.163,1.64
2020-11-10,2.134,-1.34
2020-11-11,2.109,-1.17
2020-11-12,2.112,0.14
2020-11-13,2.108,-0.19
2020-11-16,2.129,1.0
2020-11-17,2.114,-0.7
2020-11-18,2.115,0.05
2020-11-19,2.122,0.33
2020-11-20,2.141,0.9
2020-11-23,2.159,0.84
2020-11-24,2.162,0.14
2020-11-25,2.125,-1.71
2020-11-26,2.121,-0.19
2020-11-27,2.129,0.38
2020-11-30,2.119,-0.47
2020-12-01,2.154,1.65
2020-12-02,2.162,0.37
2020-12-03,2.155,-0.32
2020-12-04,2.165,0.46
2020-12-07,2.159,-0.28
2020-12-08,2.158,-0.05
2020-12-09,2.13,-1.3
2020-12-10,2.146,0.75
2020-12-11,2.116,-1.4
2020-12-14,2.133,0.8
2020-12-15,2.138,0.23
2020-12-16,2.129,-0.42
2020-12-17,2.153,1.13
2020-12-18,2.144,-0.42
2020-12-21,2.18,1.68
2020-12-22,2.135,-2.06
2020-12-23,2.158,1.08
2020-12-24,2.134,-1.11
2020-12-25,2.157,1.08
2020-12-28,2.148,-0.42
2020-12-29,2.136,-0.56
2020-12-30,2.163,1.26
2020-12-31,2.202,1.8
2021-01-04,2.247,2.04
2021-01-05,2.266,0.85
2021-01-06,2.267,0.04
2021-01-07,2.27,0.13
2021-01-08,2.268,-0.09
2021-01-11,2.232,-1.59
2021-01-12,2.263,1.39
2021-01-13,2.263,0.0
2021-01-14,2.249,-0.62
2021-01-15,2.242,-0.31
2021-01-18,2.283,1.83
2021-01-19,2.264,-0.83
2021-01-20,2.289,1.1
2021-01-21,2.32,1.35
2021-01-22,2.327,0.3
2021-01-25,2.329,0.09
2021-01-26,2.295,-1.46
2021-01-27,2.307,0.52
2021-01-28,2.25,-2.47
2021-01-29,2.237,-0.58
2021-02-01,2.261,1.07
2021-02-02,2.287,1.15
2021-02-03,2.27,-0.74
2021-02-04,2.241,-1.28
2021-02-05,2.213,-1.25
2021-02-08,2.242,1.31
2021-02-09,2.296,2.41
2021-02-10,2.316,0.87
2021-02-18,2.34,1.04
2021-02-19,2.363,0.98
2021-02-22,2.337,-1.1
2021-02-23,2.329,-0.34
2021-02-24,2.292,-1.59
2021-02-25,2.288,-0.17
2021-02-26,2.238,-2.19
2021-03-01,2.287,2.19
2021-03-02,2.266,-0.92
2021-03-03,2.297,1.37
2021-03-04,2.253,-1.92
2021-03-05,2.247,-0.27
2021-03-08,2.194,-2.36
2021-03-09,2.143,-2.32
2021-03-10,2.137,-0.28
2021-03-11,2.191,2.53
2021-03-12,2.203,0.55
2021-03-15,2.183,-0.91
2021-03-16,2.184,0.05
2021-03-17,2.202,0.82
2021-03-18,2.225,1.04
2021-03-19,2.202,-1.03
2021-03-22,2.233,1.41
2021-03-23,2.199,-1.52
2021-03-24,2.16,-1.77
2021-03-25,2.165,0.23
2021-03-26,2.203,1.76
2021-03-29,2.21,0.32
2021-03-30,2.221,0.5
2021-03-31,2.219,-0.09
2021-04-01,2.237,0.81
2021-04-02,2.24,0.13
2021-04-06,2.247,0.31
2021-04-07,2.251,0.18
2021-04-08,2.253,0.09
2021-04-09,2.243,-0.44
2021-04-12,2.196,-2.1
2021-04-13,2.191,-0.23
2021-04-14,2.213,1.0
2021-04-15,2.214,0.05
2021-04-16,2.229,0.68
2021-04-19,2.255,1.17
2021-04-20,2.256,0.04
2021-04-21,2.256,0.0
2021-04-22,2.27,0.62
2021-04-23,2.281,0.48
2021-04-26,2.277,-0.18
2021-04-27,2.287,0.44
2021-04-28,2.301,0.61
2021-04-29,2.306,0.22
2021-04-30,2.304,-0.09
2021-05-06,2.296,-0.35
2021-05-07,2.276,-0.87
2021-05-10,2.276,0.0
2021-05-11,2.266,-0.44
2021-05-12,2.285,0.84
2021-05-13,2.266,-0.83
2021-05-14,2.294,1.24
2021-05-17,2.314,0.87
2021-05-18,2.315,0.04
2021-05-19,2.308,-0.3
2021-05-20,2.298,-0.43
2021-05-21,2.291,-0.3
2021-05-24,2.3,0.39
2021-05-25,2.327,1.17
2021-05-26,2.326,-0.04
2021-05-27,2.356,1.29
2021-05-28,2.347,-0.38
2021-05-31,2.37,0.98
2021-06-01,2.377,0.3
2021-06-02,2.356,-0.88
2021-06-03,2.352,-0.17
2021-06-04,2.36,0.34
2021-06-07,2.375,0.64
2021-06-08,2.359,-0.67
2021-06-09,2.364,0.21
2021-06-10,2.393,1.23
